stop_date,stop_time,driver_gender,driver_age,driver_race,violation,search_conducted,stop_outcome,is_arrested,drugs_related_stop,year
2009-01-23,2023-09-14 10:47:00,M,84,White,Speeding,False,Warning,False,False,2009
2009-02-08,2023-09-14 22:28:00,M,84,White,Speeding,False,Citation,False,False,2009
2009-03-31,2023-09-14 11:20:00,M,84,White,Speeding,False,Citation,False,False,2009
2009-04-16,2023-09-14 20:30:00,M,84,White,Speeding,False,Citation,False,False,2009
2009-07-16,2023-09-14 06:31:00,M,84,White,Speeding,False,Citation,False,False,2009
2010-03-05,2023-09-14 18:13:00,M,84,White,Speeding,False,Citation,False,False,2010
2010-04-21,2023-09-14 06:01:00,F,84,Black,Speeding,False,Citation,False,False,2010
2010-10-01,2023-09-14 10:23:00,M,84,White,Speeding,False,Citation,False,False,2010
2010-10-02,2023-09-14 23:31:00,M,84,White,Speeding,False,Citation,False,False,2010
2010-10-18,2023-09-14 09:59:00,M,84,White,Speeding,False,Citation,False,False,2010
2010-12-28,2023-09-14 10:47:00,F,84,White,Speeding,False,Citation,False,False,2010
2011-02-13,2023-09-14 01:04:00,M,84,White,Speeding,False,Citation,False,False,2011
2011-10-03,2023-09-14 14:42:00,M,84,White,Speeding,False,Citation,False,False,2011
2011-10-14,2023-09-14 08:59:00,M,84,White,Speeding,False,Citation,False,False,2011
2012-01-04,2023-09-14 13:11:00,M,84,White,Speeding,False,Warning,False,False,2012
2012-02-10,2023-09-14 08:53:00,M,84,White,Speeding,False,Citation,False,False,2012
2012-03-25,2023-09-14 12:41:00,M,84,Black,Speeding,False,Citation,False,False,2012
2012-09-03,2023-09-14 16:46:00,M,84,White,Speeding,False,Citation,False,False,2012
2012-12-04,2023-09-14 07:41:00,F,84,Black,Speeding,False,Citation,False,False,2012
2013-12-08,2023-09-14 06:54:00,F,84,White,Speeding,False,Warning,False,False,2013
2015-07-05,2023-09-14 16:56:00,M,84,White,Speeding,False,Warning,False,False,2015
2005-11-13,2023-09-14 14:40:00,F,83,White,Speeding,False,Citation,False,False,2005
2006-01-07,2023-09-14 10:30:00,M,83,White,Speeding,False,Citation,False,False,2006
2006-01-17,2023-09-14 06:50:00,F,83,White,Speeding,False,Citation,False,False,2006
2006-01-17,2023-09-14 18:25:00,F,83,White,Speeding,False,Citation,False,False,2006
2006-02-05,2023-09-14 10:30:00,M,83,White,Speeding,False,Citation,False,False,2006
2006-02-16,2023-09-14 12:24:00,M,83,White,Speeding,False,Citation,False,False,2006
2006-02-17,2023-09-14 13:25:00,M,83,White,Speeding,False,Citation,False,False,2006
2006-02-18,2023-09-14 11:41:00,M,83,White,Speeding,False,Citation,False,False,2006
2006-04-12,2023-09-14 15:30:00,M,83,Black,Speeding,False,Citation,False,False,2006
2006-06-05,2023-09-14 14:35:00,F,83,White,Speeding,False,Citation,False,False,2006
2006-06-06,2023-09-14 17:40:00,M,83,White,Speeding,False,Citation,False,False,2006
2006-07-24,2023-09-14 10:20:00,M,83,White,Speeding,False,Citation,False,False,2006
2006-07-31,2023-09-14 20:39:00,M,83,White,Speeding,False,Citation,False,False,2006
2006-08-01,2023-09-14 00:05:00,M,83,White,Speeding,False,N/D,False,False,2006
2006-09-01,2023-09-14 11:40:00,M,83,White,Speeding,False,Citation,False,False,2006
2006-09-15,2023-09-14 22:50:00,M,83,White,Speeding,False,Citation,False,False,2006
2006-09-24,2023-09-14 22:55:00,M,83,White,Speeding,False,Citation,False,False,2006
2006-10-06,2023-09-14 01:15:00,M,83,Asian,Speeding,False,Citation,False,False,2006
2006-10-23,2023-09-14 22:30:00,M,83,White,Speeding,False,Citation,False,False,2006
2006-11-24,2023-09-14 09:45:00,M,83,White,Speeding,False,Citation,False,False,2006
2006-11-25,2023-09-14 12:12:00,M,83,White,Speeding,False,Citation,False,False,2006
2006-12-01,2023-09-14 19:45:00,M,83,White,Speeding,False,Citation,False,False,2006
2007-01-17,2023-09-14 10:47:00,M,83,White,Speeding,False,Citation,False,False,2007
2007-03-05,2023-09-14 13:40:00,M,83,White,Speeding,False,Citation,False,False,2007
2007-07-07,2023-09-14 14:26:00,F,83,White,Speeding,False,Citation,False,False,2007
2007-07-09,2023-09-14 17:15:00,M,83,White,Speeding,False,Citation,False,False,2007
2007-07-19,2023-09-14 10:13:00,M,83,White,Speeding,False,Citation,False,False,2007
2007-08-10,2023-09-14 16:05:00,M,83,White,Speeding,False,Citation,False,False,2007
2007-08-31,2023-09-14 10:20:00,M,83,White,Speeding,False,Citation,False,False,2007
2007-09-16,2023-09-14 15:57:00,M,83,White,Speeding,False,Citation,False,False,2007
2008-03-04,2023-09-14 23:43:00,M,83,White,Speeding,False,Citation,False,False,2008
2008-04-08,2023-09-14 16:42:00,M,83,White,Speeding,False,Citation,False,False,2008
2008-05-13,2023-09-14 03:55:00,M,83,Black,Speeding,False,Citation,False,False,2008
2008-07-09,2023-09-14 23:32:00,M,83,White,Speeding,False,Citation,False,False,2008
2009-01-06,2023-09-14 21:03:00,M,83,White,Speeding,False,Citation,False,False,2009
2009-04-05,2023-09-14 23:51:00,F,83,White,Speeding,False,Warning,False,False,2009
2010-03-10,2023-09-14 10:50:00,F,83,White,Speeding,False,Citation,False,False,2010
2010-03-11,2023-09-14 17:09:00,M,83,White,Speeding,False,Citation,False,False,2010
2011-07-08,2023-09-14 20:13:00,M,83,White,Speeding,False,Citation,False,False,2011
2011-10-03,2023-09-14 14:09:00,F,83,White,Speeding,False,Citation,False,False,2011
2011-12-31,2023-09-14 16:35:00,M,83,White,Speeding,False,Citation,False,False,2011
2012-01-20,2023-09-14 11:25:00,M,83,White,Speeding,False,Citation,False,False,2012
2012-01-21,2023-09-14 09:55:00,M,83,White,Speeding,False,Citation,False,False,2012
2012-05-12,2023-09-14 18:39:00,M,83,White,Speeding,False,Citation,False,False,2012
2013-07-13,2023-09-14 10:04:00,M,83,White,Speeding,False,Citation,False,False,2013
2013-08-03,2023-09-14 21:01:00,M,83,White,Speeding,False,Citation,False,False,2013
2013-08-25,2023-09-14 06:56:00,M,83,White,Speeding,False,Citation,False,False,2013
2013-09-04,2023-09-14 19:19:00,M,83,White,Speeding,False,Warning,False,False,2013
2014-02-18,2023-09-14 10:28:00,M,83,White,Speeding,False,Citation,False,False,2014
2014-02-25,2023-09-14 10:21:00,M,83,White,Speeding,False,Citation,False,False,2014
2014-09-15,2023-09-14 11:20:00,M,83,White,Speeding,False,Citation,False,False,2014
2014-12-14,2023-09-14 02:27:00,F,83,White,Speeding,False,Citation,False,False,2014
2015-03-01,2023-09-14 08:29:00,M,83,White,Speeding,False,Citation,False,False,2015
2015-06-14,2023-09-14 12:57:00,M,83,White,Speeding,False,Citation,False,False,2015
2015-10-05,2023-09-14 11:02:00,F,83,White,Speeding,False,Warning,False,False,2015
2015-10-13,2023-09-14 10:36:00,F,83,White,Speeding,False,Citation,False,False,2015
2015-12-18,2023-09-14 10:23:00,F,83,White,Speeding,False,Warning,False,False,2015
2005-10-06,2023-09-14 11:30:00,M,82,White,Speeding,False,Citation,False,False,2005
2005-10-14,2023-09-14 20:20:00,M,82,Black,Speeding,False,Citation,False,False,2005
2005-10-17,2023-09-14 15:45:00,F,82,White,Speeding,False,Citation,False,False,2005
2005-10-29,2023-09-14 06:50:00,M,82,Black,Speeding,False,Citation,False,False,2005
2005-11-16,2023-09-14 17:00:00,M,82,White,Speeding,False,Citation,False,False,2005
2005-12-30,2023-09-14 11:15:00,M,82,White,Speeding,False,Citation,False,False,2005
2006-01-20,2023-09-14 18:00:00,M,82,White,Speeding,False,Citation,False,False,2006
2006-01-21,2023-09-14 22:50:00,M,82,Black,Speeding,False,Citation,False,False,2006
2006-02-01,2023-09-14 11:57:00,F,82,White,Speeding,False,Citation,False,False,2006
2006-02-08,2023-09-14 04:10:00,M,82,White,Speeding,False,Citation,False,False,2006
2006-03-13,2023-09-14 10:26:00,M,82,White,Speeding,False,Citation,False,False,2006
2006-03-16,2023-09-14 19:29:00,M,82,White,Speeding,False,Citation,False,False,2006
2006-03-25,2023-09-14 13:45:00,M,82,White,Speeding,False,Citation,False,False,2006
2006-03-27,2023-09-14 20:40:00,M,82,White,Speeding,False,Citation,False,False,2006
2006-04-24,2023-09-14 16:30:00,M,82,White,Speeding,False,Citation,False,False,2006
2006-05-29,2023-09-14 22:05:00,M,82,White,Speeding,False,Citation,False,False,2006
2006-06-04,2023-09-14 12:30:00,F,82,White,Speeding,False,Citation,False,False,2006
2006-08-17,2023-09-14 06:45:00,M,82,White,Speeding,False,Citation,False,False,2006
2006-09-12,2023-09-14 10:20:00,M,82,White,Speeding,False,Citation,False,False,2006
2006-10-10,2023-09-14 15:00:00,F,82,White,Speeding,False,Citation,False,False,2006
2006-11-04,2023-09-14 15:00:00,M,82,White,Speeding,False,Citation,False,False,2006
2006-11-09,2023-09-14 15:30:00,M,82,White,Speeding,False,Citation,False,False,2006
2006-12-18,2023-09-14 14:38:00,M,82,White,Speeding,False,Citation,False,False,2006
2007-01-23,2023-09-14 18:15:00,M,82,White,Speeding,False,Citation,False,False,2007
2007-04-06,2023-09-14 07:59:00,M,82,White,Speeding,False,Citation,False,False,2007
2007-05-28,2023-09-14 03:10:00,M,82,White,Speeding,False,Citation,False,False,2007
2007-06-05,2023-09-14 07:56:00,M,82,White,Speeding,False,Citation,False,False,2007
2007-06-05,2023-09-14 15:50:00,M,82,White,Speeding,False,Citation,False,False,2007
2007-07-14,2023-09-14 18:50:00,M,82,White,Speeding,False,Citation,False,False,2007
2007-08-11,2023-09-14 16:48:00,M,82,Hispanic,Speeding,False,Citation,False,False,2007
2007-08-11,2023-09-14 20:47:00,M,82,White,Speeding,False,Citation,False,False,2007
2007-08-17,2023-09-14 23:44:00,M,82,White,Speeding,False,Citation,False,False,2007
2007-08-22,2023-09-14 23:24:00,M,82,White,Speeding,False,Citation,False,False,2007
2007-09-13,2023-09-14 09:13:00,M,82,White,Speeding,False,Citation,False,False,2007
2007-12-24,2023-09-14 00:28:00,F,82,White,Speeding,False,Citation,False,False,2007
2008-01-18,2023-09-14 08:53:00,F,82,White,Speeding,False,Citation,False,False,2008
2008-01-22,2023-09-14 01:14:00,M,82,White,Speeding,False,Citation,False,False,2008
2008-05-24,2023-09-14 01:32:00,M,82,White,Speeding,False,Citation,False,False,2008
2008-06-08,2023-09-14 16:10:00,M,82,Black,Speeding,False,Citation,False,False,2008
2008-06-27,2023-09-14 20:40:00,M,82,White,Speeding,False,Citation,False,False,2008
2008-06-28,2023-09-14 08:15:00,M,82,White,Speeding,False,Citation,False,False,2008
2008-07-28,2023-09-14 09:07:00,F,82,White,Speeding,False,Citation,False,False,2008
2008-08-30,2023-09-14 06:43:00,F,82,White,Speeding,False,Citation,False,False,2008
2008-10-23,2023-09-14 14:36:00,F,82,Hispanic,Speeding,False,Citation,False,False,2008
2008-11-21,2023-09-14 09:12:00,M,82,White,Speeding,False,Citation,False,False,2008
2009-01-04,2023-09-14 20:08:00,M,82,White,Speeding,False,Citation,False,False,2009
2009-01-26,2023-09-14 20:24:00,F,82,White,Speeding,False,Citation,False,False,2009
2009-02-04,2023-09-14 08:10:00,M,82,White,Speeding,False,Citation,False,False,2009
2009-02-18,2023-09-14 13:01:00,M,82,White,Speeding,False,Citation,False,False,2009
2009-06-03,2023-09-14 08:48:00,M,82,Asian,Speeding,False,Citation,False,False,2009
2009-07-24,2023-09-14 06:55:00,F,82,White,Speeding,False,Citation,False,False,2009
2009-08-02,2023-09-14 14:45:00,M,82,White,Speeding,False,Citation,False,False,2009
2009-11-04,2023-09-14 20:10:00,F,82,White,Speeding,False,Citation,False,False,2009
2009-11-28,2023-09-14 10:25:00,M,82,White,Speeding,False,Citation,False,False,2009
2010-06-13,2023-09-14 23:14:00,M,82,White,Speeding,False,Citation,False,False,2010
2010-10-18,2023-09-14 13:57:00,M,82,White,Speeding,False,Citation,False,False,2010
2010-11-27,2023-09-14 10:34:00,M,82,White,Speeding,False,Citation,False,False,2010
2011-08-09,2023-09-14 09:07:00,M,82,White,Speeding,False,Citation,False,False,2011
2011-08-09,2023-09-14 16:32:00,M,82,White,Speeding,False,Citation,False,False,2011
2011-08-24,2023-09-14 14:05:00,M,82,White,Speeding,False,Citation,False,False,2011
2012-01-26,2023-09-14 13:10:00,M,82,White,Speeding,False,Citation,False,False,2012
2012-03-04,2023-09-14 02:00:00,M,82,White,Speeding,False,Citation,False,False,2012
2012-05-29,2023-09-14 12:15:00,M,82,White,Speeding,False,Citation,False,False,2012
2012-06-15,2023-09-14 10:09:00,M,82,White,Speeding,False,Citation,False,False,2012
2012-08-10,2023-09-14 19:01:00,M,82,White,Speeding,False,Citation,False,False,2012
2012-09-15,2023-09-14 11:50:00,M,82,White,Speeding,False,Citation,False,False,2012
2012-11-07,2023-09-14 10:17:00,M,82,White,Speeding,False,Citation,False,False,2012
2013-03-30,2023-09-14 07:13:00,M,82,White,Speeding,False,Citation,False,False,2013
2013-07-21,2023-09-14 09:20:00,M,82,White,Speeding,False,Warning,False,False,2013
2013-12-13,2023-09-14 23:01:00,M,82,White,Speeding,False,Warning,False,False,2013
2014-01-11,2023-09-14 10:07:00,M,82,White,Speeding,False,Warning,False,False,2014
2014-02-06,2023-09-14 15:16:00,M,82,White,Speeding,False,Citation,False,False,2014
2014-02-23,2023-09-14 09:52:00,M,82,White,Speeding,False,Citation,False,False,2014
2014-04-04,2023-09-14 11:19:00,M,82,White,Speeding,False,Citation,False,False,2014
2014-04-17,2023-09-14 13:18:00,M,82,White,Speeding,False,Citation,False,False,2014
2014-04-20,2023-09-14 23:01:00,F,82,White,Speeding,False,Citation,False,False,2014
2015-06-06,2023-09-14 13:23:00,M,82,White,Speeding,False,Citation,False,False,2015
2005-10-30,2023-09-14 14:15:00,M,81,White,Speeding,False,Citation,False,False,2005
2005-11-04,2023-09-14 14:49:00,M,81,White,Speeding,False,Citation,False,False,2005
2005-11-22,2023-09-14 22:45:00,M,81,White,Speeding,False,Citation,False,False,2005
2005-11-26,2023-09-14 16:45:00,F,81,White,Speeding,False,Citation,False,False,2005
2006-01-17,2023-09-14 07:25:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-02-20,2023-09-14 13:15:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-02-24,2023-09-14 02:26:00,F,81,White,Speeding,False,Warning,False,False,2006
2006-03-18,2023-09-14 00:55:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-03-20,2023-09-14 08:57:00,F,81,White,Speeding,False,Citation,False,False,2006
2006-03-23,2023-09-14 09:25:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-03-29,2023-09-14 18:10:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-04-09,2023-09-14 19:15:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-04-23,2023-09-14 10:00:00,F,81,White,Speeding,False,Citation,False,False,2006
2006-05-04,2023-09-14 10:20:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-05-05,2023-09-14 08:30:00,F,81,White,Speeding,False,Citation,False,False,2006
2006-05-12,2023-09-14 01:30:00,F,81,White,Speeding,False,Citation,False,False,2006
2006-05-13,2023-09-14 08:30:00,F,81,White,Speeding,False,Citation,False,False,2006
2006-05-14,2023-09-14 08:15:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-06-22,2023-09-14 10:46:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-06-22,2023-09-14 19:50:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-07-03,2023-09-14 06:57:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-07-31,2023-09-14 14:54:00,F,81,White,Speeding,False,Citation,False,False,2006
2006-08-24,2023-09-14 22:50:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-09-04,2023-09-14 12:35:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-09-08,2023-09-14 11:35:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-09-14,2023-09-14 23:05:00,F,81,White,Speeding,False,Citation,False,False,2006
2006-09-16,2023-09-14 07:40:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-10-03,2023-09-14 11:00:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-10-23,2023-09-14 11:55:00,F,81,White,Speeding,False,Citation,False,False,2006
2006-11-04,2023-09-14 16:30:00,M,81,White,Speeding,False,Citation,False,False,2006
2006-12-12,2023-09-14 13:05:00,M,81,Asian,Speeding,False,Citation,False,False,2006
2006-12-14,2023-09-14 07:30:00,M,81,White,Speeding,False,Citation,False,False,2006
2007-01-13,2023-09-14 11:00:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-01-17,2023-09-14 14:05:00,M,81,Black,Speeding,False,Citation,False,False,2007
2007-01-18,2023-09-14 23:00:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-01-29,2023-09-14 08:40:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-02-05,2023-09-14 15:25:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-02-09,2023-09-14 09:00:00,F,81,White,Speeding,False,Citation,False,False,2007
2007-02-20,2023-09-14 10:28:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-03-23,2023-09-14 02:30:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-04-04,2023-09-14 20:29:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-04-26,2023-09-14 15:48:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-05-12,2023-09-14 17:45:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-05-24,2023-09-14 09:30:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-06-10,2023-09-14 09:50:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-06-19,2023-09-14 08:40:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-08-02,2023-09-14 01:51:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-09-14,2023-09-14 09:16:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-09-22,2023-09-14 08:32:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-10-24,2023-09-14 12:55:00,M,81,Asian,Speeding,False,Citation,False,False,2007
2007-11-04,2023-09-14 14:10:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-12-07,2023-09-14 08:46:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-12-19,2023-09-14 09:54:00,M,81,White,Speeding,False,Citation,False,False,2007
2007-12-26,2023-09-14 11:50:00,M,81,White,Speeding,False,Citation,False,False,2007
2008-01-02,2023-09-14 09:10:00,M,81,White,Speeding,False,Citation,False,False,2008
2008-01-06,2023-09-14 10:02:00,M,81,White,Speeding,False,Citation,False,False,2008
2008-02-29,2023-09-14 10:38:00,M,81,White,Speeding,False,Citation,False,False,2008
2008-03-18,2023-09-14 23:09:00,M,81,White,Speeding,False,Citation,False,False,2008
2008-03-20,2023-09-14 18:29:00,F,81,White,Speeding,False,Citation,False,False,2008
2008-05-01,2023-09-14 18:40:00,F,81,White,Speeding,False,Citation,False,False,2008
2008-05-18,2023-09-14 13:50:00,F,81,White,Speeding,False,Citation,False,False,2008
2008-05-24,2023-09-14 00:20:00,M,81,White,Speeding,False,Citation,False,False,2008
2008-05-25,2023-09-14 16:46:00,M,81,White,Speeding,False,Citation,False,False,2008
2008-06-10,2023-09-14 07:05:00,M,81,White,Speeding,False,Citation,False,False,2008
2008-07-09,2023-09-14 16:29:00,M,81,White,Speeding,False,Citation,False,False,2008
2008-09-15,2023-09-14 11:20:00,M,81,Black,Speeding,False,Citation,False,False,2008
2008-09-30,2023-09-14 08:49:00,F,81,White,Speeding,False,Citation,False,False,2008
2008-11-11,2023-09-14 13:11:00,M,81,White,Speeding,False,Citation,False,False,2008
2009-05-24,2023-09-14 10:47:00,F,81,White,Speeding,False,Citation,False,False,2009
2009-06-24,2023-09-14 11:28:00,M,81,White,Speeding,False,Citation,False,False,2009
